Sample,Caption,LaTeX_Document
10,A set $\sigma \in PW^+$ inside a rectangle $R$. The blue region $R \setminus (\sigma \cup \partial R)$ can always be triangulated.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the rectangle R
    \draw[thick] (0,0) rectangle (4,2);
    
    % Draw the boundary of R
    \draw[dashed] (0,0) -- (4,0);
    \draw[dashed] (0,2) -- (4,2);
    \draw[dashed] (0,0) -- (0,2);
    \draw[dashed] (4,0) -- (4,2);
    
    % Define the set sigma
    \fill[red, opacity=0.5] (1,0.5) -- (1.5,1.5) -- (2,0.5) -- cycle;
    
    % Draw the boundary of sigma
    \draw[thick, red] (1,0.5) -- (1.5,1.5) -- (2,0.5) -- cycle;
    
    % Highlight the blue region R \ setminus (sigma \cup \partial R)
    \fill[blue, opacity=0.5] (0,0) rectangle (4,2);
    \fill[white] (1,0.5) -- (1.5,1.5) -- (2,0.5) -- cycle;
    
    % Add labels
    \node at (2,2.2) {R};
    \node at (1.5,1) {$\sigma$};
    \node at (2,1) {Blue region};
\end{tikzpicture}
    \end{document}"
11,Path on integral \eqref{29} and \eqref{30}.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[->] (-3,0) -- (3,0) node[right] {$Re$};
    \draw[->] (0,-3) -- (0,3) node[above] {$Im$};

    % Path for integral eq (29)
    \draw[thick, blue, ->] (-2,2) .. controls (-1,1) and (1,1) .. (2,2) node[midway, above] {$\gamma_1$};
    \draw[dashed, red] (-2,2) -- (2,2);
    
    % Path for integral eq (30)
    \draw[thick, green, ->] (-2,-2) .. controls (-1,-1) and (1,-1) .. (2,-2) node[midway, below] {$\gamma_2$};
    \draw[dashed, red] (-2,-2) -- (2,-2);
    
    % Labels
    \node at (-2, 2.5) {$\gamma_1$};
    \node at (-2, -2.5) {$\gamma_2$};
\end{tikzpicture}
    \end{document}"
12,"tikz tree use pic as tree node

This question does not aim to explore something meaningful, but just for some interest.
Is there a way to use a pic as a ""tree node"" directly? It means that I can reference the named node or coordinate in pic after the tree has been draw.
Consider following pic just for example:
\documentclass[tikz, border=1cm]{standalone}
\makeatletter
\tikzset{
test n/.store in=\test@n,
test n=3,
test/.pic={
\foreach \x [evaluate=\x as \ang using (\x-1)*360/\test@n] in {1, ..., \test@n} {
\draw (0, 0) -- (\ang:5mm) coordinate (-\x);
}
}
}
\makeatother

\begin{document}
\begin{tikzpicture}
\pic (a) [test n=6] {test};
\draw[red] (a-1) -- (a-2);
\end{tikzpicture}
\end{document}


I'd like to use this pic in several nodes of the tree and reference the coordinates such as (a-1) after, is there a possible way to make it?","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\tikzset{
  test n/.store in=\test@n,
  test n=3,
  test/.pic={
    \foreach \x [evaluate=\x as \ang using (\x-1)*360/\test@n] in {1, ..., \test@n} {
      \draw (0, 0) -- (\ang:5mm) coordinate (-\x);
    }
  },
  mynode/.style={draw, circle, inner sep=2pt, outer sep=0pt}
}

% Define the tree structure
\Tree
  [.\mynode {A}
    [.\pic (a1) [test n=6] {test} ]
    [.\mynode {B}
      [.\pic (b1) [test n=6] {test} ]
      [.\mynode {C} ]
    ]
  ]

% Draw connections between specific coordinates
\draw[red] (a1-1) -- (a1-2);
\draw[blue] (b1-1) -- (b1-2);
\end{tikzpicture}
    \end{document}"
13,"Mixed graph (A) representing a model with $d = 5$ variables and with a diagonal $C$-matrix. The edge labels of the directed (blue) edges are the values of the non-zero entries in the $M$-matrix, while all the blunt (red) edges correspond to the diagonal entries of $C$ all being $1$. The mixed graph (B) is the same as (A) but with all directed self-loops removed. We call (B) the base graph of (A).","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[scale=1.5]
    % Define nodes
    \node[circle, draw] (1) at (0, 1) {1};
    \node[circle, draw] (2) at (1, 2) {2};
    \node[circle, draw] (3) at (2, 1) {3};
    \node[circle, draw] (4) at (1, 0) {4};
    \node[circle, draw] (5) at (3, 1) {5};

    % Directed edges with labels
    \draw[->, blue] (1) edge node[above] {0.5} (2);
    \draw[->, blue] (2) edge node[above] {0.3} (3);
    \draw[->, blue] (3) edge node[below] {0.2} (4);
    \draw[->, blue] (4) edge node[below] {0.4} (1);
    \draw[->, blue] (5) edge node[above] {0.6} (3);
    
    % Blunt edges
    \draw[-, red] (1) edge (1);
    \draw[-, red] (2) edge (2);
    \draw[-, red] (3) edge (3);
    \draw[-, red] (4) edge (4);
    \draw[-, red] (5) edge (5);

    % Base graph (B) without self-loops
    \begin{scope}[xshift=5cm]
        \node[circle, draw] (1b) at (0, 1) {1};
        \node[circle, draw] (2b) at (1, 2) {2};
        \node[circle, draw] (3b) at (2, 1) {3};
        \node[circle, draw] (4b) at (1, 0) {4};
        \node[circle, draw] (5b) at (3, 1) {5};

        % Directed edges without self-loops
        \draw[->, blue] (1b) edge node[above] {0.5} (2b);
        \draw[->, blue] (2b) edge node[above] {0.3} (3b);
        \draw[->, blue] (3b) edge node[below] {0.2} (4b);
        \draw[->, blue] (5b) edge node[above] {0.6} (3b);
        
        % Blunt edges
        \draw[-, red] (2b) edge (2b);
        \draw[-, red] (3b) edge (3b);
        \draw[-, red] (4b) edge (4b);
        \draw[-, red] (5b) edge (5b);
    \end{scope}
\end{tikzpicture}
    \end{document}"
14,Timing of decisions and outcomes.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[->] (0,0) -- (0,5) node[above] {Outcomes};
    \draw[->] (0,0) -- (5,0) node[right] {Time};
    
    \draw[thick, blue] (0,1) -- (1,2) -- (2,1.5) -- (3,3) -- (4,2.5) -- (5,4) node[right] {Decision Path};
    
    \foreach \x in {0,1,2,3,4,5} {
        \draw (\x,0.1) -- (\x,-0.1) node[below] {\x};
    }
    
    \foreach \y in {1,2,3,4} {
        \draw (0.1,\y) -- (-0.1,\y) node[left] {\y};
    }
    
    \node[above right] at (2,1.5) {Decision Point};
    \node[below right] at (4,2.5) {Outcome};
\end{tikzpicture}
    \end{document}"
15,Workflow to obtain a Feasible Planning Region,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \node (start) [draw, rectangle, minimum width=3cm, minimum height=1cm] {Start};
    \node (data) [draw, rectangle, below of=start, minimum width=3cm, minimum height=1cm] {Collect Data};
    \node (analyze) [draw, rectangle, below of=data, minimum width=3cm, minimum height=1cm] {Analyze Data};
    \node (define) [draw, rectangle, below of=analyze, minimum width=3cm, minimum height=1cm] {Define Constraints};
    \node (evaluate) [draw, rectangle, below of=define, minimum width=3cm, minimum height=1cm] {Evaluate Feasibility};
    \node (adjust) [draw, rectangle, below of=evaluate, minimum width=3cm, minimum height=1cm] {Adjust Parameters};
    \node (finalize) [draw, rectangle, below of=adjust, minimum width=3cm, minimum height=1cm] {Finalize Planning Region};
    \node (end) [draw, rectangle, below of=finalize, minimum width=3cm, minimum height=1cm] {End};

    \draw[->] (start) -- (data);
    \draw[->] (data) -- (analyze);
    \draw[->] (analyze) -- (define);
    \draw[->] (define) -- (evaluate);
    \draw[->] (evaluate) -- (adjust);
    \draw[->] (adjust) -- (finalize);
    \draw[->] (finalize) -- (end);
\end{tikzpicture}
    \end{document}"
16,Effect of network coding on large network sizes (A:analytical and H:Heuristic),"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \begin{axis}[
        xlabel={Network Size},
        ylabel={Throughput},
        legend pos=outer north east,
        grid=major,
        title={Effect of Network Coding on Throughput},
        width=12cm,
        height=8cm,
        cycle list name=color list,
    ]
    \addplot coordinates {(10, 5) (20, 15) (30, 25) (40, 35) (50, 45)};
    \addlegendentry{Analytical (A)}
    
    \addplot coordinates {(10, 4) (20, 12) (30, 22) (40, 30) (50, 40)};
    \addlegendentry{Heuristic (H)}
    
    \end{axis}
\end{tikzpicture}
    \end{document}"
17,"Draw octagon with color node at middle edges

I would like to draw three pictures in TikZ but I don't know how to do it.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the octagon
    \draw[thick] (0, 1) -- (0.76, 0.76) -- (1, 0) -- (0.76, -0.76) -- (0, -1) -- (-0.76, -0.76) -- (-1, 0) -- (-0.76, 0.76) -- cycle;

    % Color nodes at middle edges
    \fill[red] (0, 0.5) rectangle (0.1, 0.6);
    \fill[red] (0.5, 0) rectangle (0.6, 0.1);
    \fill[red] (0, -0.5) rectangle (0.1, -0.6);
    \fill[red] (-0.5, 0) rectangle (-0.6, -0.1);
    \fill[blue] (0.5, 0) rectangle (0.6, -0.1);
    \fill[blue] (0, 0.5) rectangle (0.1, 0.6);
    \fill[blue] (-0.5, 0) rectangle (-0.6, 0.1);
    \fill[blue] (0, -0.5) rectangle (0.1, -0.6);
\end{tikzpicture}
    \end{document}"
18,"How to draw a “halftone” spiral made of circles in LaTeX?

I would like to use LaTeX to draw a spiral like the one below, but it's way out of my league. Any help would be much appreciated.

NEW EDIT: (now with a better 3d look!) after playing a bit with Jasper Habicht's solution, this was the best I could get up to now. I'm pretty happy. Thank you!

My customized version of Jasper Habicht's solution! (Give him a “up” vote!)
% Credits to Jasper Habicht (See below)
\documentclass[tikz]{standalone}
\usetikzlibrary{calc}

\begin{document}

\definecolor{mygreencolor}{RGB}{133,196,96} 

\begin{tikzpicture}

\pgfmathsetmacro\maxradius{.3}
\pgfmathsetmacro\inner{10}
\pgfmathsetmacro\outer{40}
\pgfmathsetmacro\range{\outer-\inner}

\foreach \stepy in {\inner, ..., \outer}
\pgfmathsetmacro\stepstart{60/\stepy}
\pgfmathsetmacro\steplast{360-\stepstart}
\pgfmathsetmacro\stepcount{floor(360/\stepstart)} 
\foreach \stepx in {0, \stepstart, ..., \steplast}
\pgfmathsetmacro\stepsingle{floor(\stepx/\stepstart)}
\pgfmathsetmacro\stepradius{(\maxradius/2)*sin(deg(\stepsingle*pi/(\stepcount/2) - pi - (\stepy/5))) + (\maxradius/2)+0.13}
\pgfmathsetmacro\mybase{90*(\stepy-\inner)/\range)}
\pgfmathsetmacro\mycoef{((1-cos(\mybase)+sin(\mybase))/2}
\pgfmathsetmacro\mystepy{\inner+\range*\mycoef}
\fill[mygreencolor] ({-(\stepx+.25*\stepcount)}:-\mystepy mm) circle (\stepradius mm);

\end{tikzpicture}

\end{document}","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    ```latex
\begin{tikzpicture}
\definecolor{mygreencolor}{RGB}{133,196,96} 
\pgfmathsetmacro\maxradius{.3}
\pgfmathsetmacro\inner{10}
\pgfmathsetmacro\outer{40}
\pgfmathsetmacro\range{\outer-\inner}

\foreach \stepy in {\inner, ..., \outer} {
    \pgfmathsetmacro\stepstart{60/\stepy}
    \pgfmathsetmacro\steplast{360-\stepstart}
    \pgfmathsetmacro\stepcount{floor(360/\stepstart)} 
    \foreach \stepx in {0, \stepstart, ..., \steplast} {
        \pgfmathsetmacro\stepsingle{floor(\stepx/\stepstart)}
        \pgfmathsetmacro\stepradius{(\maxradius/2)*sin(deg(\stepsingle*pi/(\stepcount/2) - pi - (\stepy/5))) + (\maxradius/2)+0.13}
        \pgfmathsetmacro\mybase{90*(\stepy-\inner)/\range}
        \pgfmathsetmacro\mycoef{((1-cos(\mybase)+sin(\mybase))/2}
        \pgfmathsetmacro\mystepy{\inner+\range*\mycoef}
        \fill[mygreencolor] ({-(\stepx+.25*\stepcount)}:-\mystepy mm) circle (\stepradius mm);
    }
}
\end{tikzpicture}
    \end{document}"
19,A directed acyclic graph with one confounder and one instrumental variable.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[->, node distance=2cm, every node/.style={draw, circle}]
    \node (U) {Confounder};
    \node (X) [right=of U] {Instrumental Variable};
    \node (Y) [below=of U] {Outcome};

    \draw (U) -- (Y);
    \draw (X) -- (Y);
\end{tikzpicture}
    \end{document}"
20,Schematics,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Example schematic with a resistor and a capacitor
    \draw
    (0,0) to[R, l=R] (0,2)
    to[C, l=C] (2,2)
    -- (2,0) -- (0,0)
    (2,2) -- (2,0)
    (0,2) -- (2,2);
\end{tikzpicture}
    \end{document}"
21,"Pictured is the domain and codomain of a pinched polynomial-like map. Here, $\Int{P_2}$ is the interior of the black polygon with three corners (marked in red). The interior of the blue pinched polygon is $\Int{P_1}$. The pinched point and the additional corner points of $P_1$ are marked in green.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the red polygon (P2)
    \fill[red!50] (0,0) -- (2,2) -- (4,0) -- cycle;
    \draw[thick, red] (0,0) -- (2,2) -- (4,0) -- cycle;

    % Draw the blue pinched polygon (P1)
    \fill[blue!50] (1,0) -- (3,1) -- (2,2) -- (1,1) -- cycle;
    \draw[thick, blue] (1,0) -- (3,1) -- (2,2) -- (1,1) -- cycle;

    % Mark the corners of P2 in red
    \fill[red] (0,0) circle (3pt);
    \fill[red] (2,2) circle (3pt);
    \fill[red] (4,0) circle (3pt);

    % Mark the corners of P1 and the pinched point in green
    \fill[green] (1,0) circle (3pt);
    \fill[green] (3,1) circle (3pt);
    \fill[green] (1,1) circle (3pt);
    \fill[green] (2,2) circle (3pt);
\end{tikzpicture}
    \end{document}"
22,"Why can't I give a coordinate an alias using ""late options""?

Here is a small document:
\documentclass{standalone}

\usepackage{tikz}

\begin{document}

\begin{tikzpicture}
%\coordinate (A) at (0, 0); % Line A
%\node [coordinate] (A) at (0, 0) {}; % Line B
%\node (A) at (0, 0) {}; % Line C
%\coordinate [alias=AA] (A) at (0, 0); % Line D
%\node [coordinate, alias=AA] (A) at (0, 0) {}; % Line E
%\path (A) [late options = {alias=AA}]; % Line ABC
\coordinate (B) at (1, 0);
\draw (AA) -- (B);
\end{tikzpicture}

\end{document}

Uncomment lines A and ABC and you get ""Package pgf Error: No shape named AA is known.""Re-comment line A and uncomment line B and you get the same result.Re-comment line B and uncomment line C and the document compiles successfully.Re-comment lines C and ABC and uncomment line D and the document compiles successfully.Re-comment line D and uncomment line E and the document compiles successfully.
It seems that if a node is of shape coordinate, you can give it an alias, but not using the late options mechanism. If you try to do it with late options, TikZ doesn't report an error, but it doesn't do anything.
I am using PGF/TikZ version 2.10.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\coordinate (A) at (0, 0); % Line A
%\node [coordinate] (A) at (0, 0) {}; % Line B
%\node (A) at (0, 0) {}; % Line C
%\coordinate [alias=AA] (A) at (0, 0); % Line D
%\node [coordinate, alias=AA] (A) at (0, 0) {}; % Line E
\path (A) [late options = {alias=AA}]; % Line ABC
\coordinate (B) at (1, 0);
\draw (AA) -- (B);
\end{tikzpicture}
    \end{document}"
23,fallen leaf,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \begin{scope}[scale=0.5]
        \fill[brown] (0,0) .. controls (2,3) and (4,3) .. (5,0)
                      .. controls (4,-3) and (2,-3) .. (0,0)
                      .. controls (-2,-3) and (-4,-3) .. (-5,0)
                      .. controls (-4,3) and (-2,3) .. (0,0);
        \fill[green!50!yellow] (0,0) .. controls (1,2) and (2,2) .. (3,0)
                                  .. controls (2,-2) and (1,-2) .. (0,0);
        \fill[green!70!yellow] (0,0) .. controls (-1,2) and (-2,2) .. (-3,0)
                                  .. controls (-2,-2) and (-1,-2) .. (0,0);
    \end{scope}
\end{tikzpicture}
    \end{document}"
24,"Overlapping labels in PSTricks

Consider the following example.
\documentclass{beamer}

\usepackage[locale = DE]{siunitx}
\usepackage{xfp}
\usepackage{etoolbox}
\usepackage{pstricks-add}
\usepackage{tikz}

\psset{dimen = m}

% data
\def\bredde{4.5}
\def\start{0}
\def\eleverNul{4}
\def\eleverEn{2}
\def\eleverTo{5}
\def\eleverTre{7}
\def\eleverFire{5}
\def\eleverFem{3}
% beregninger
\newcommand*\eleverSumNul{\eleverNul}
\newcommand*\eleverSumEn{\fpeval{\eleverSumNul+\eleverEn}}
\newcommand*\eleverSumTo{\fpeval{\eleverSumEn+\eleverTo}}
\newcommand*\eleverSumTre{\fpeval{\eleverSumTo+\eleverTre}}
\newcommand*\eleverSumFire{\fpeval{\eleverSumTre+\eleverFire}}
\newcommand*\eleverSumFem{\fpeval{\eleverSumFire+\eleverFem}}
\newcommand*\eleverTotal{\fpeval{\eleverSumFem}}
\def\andelB[#1]#2#3#4{%
\pswedge[fillstyle = solid, fillcolor = #1]%
{\radius}{\fpeval{round(#2/\eleverTotal*360,9)}}{\fpeval{round(#3/\eleverTotal*360,9)}}
\ifstrequal{#1}{black}%
{\psarc[linecolor = white]%
(0,0){0.5}{\fpeval{round(#2/\eleverTotal*360,9)}}{\fpeval{round(#3/\eleverTotal*360,9)}}
\uput{8pt}[\fpeval{round((#2+#3)/\eleverTotal*180,9)}]%
(0,0){\textcolor{white}{\footnotesize\SI{\fpeval{round((#3-#2)/\eleverTotal*360)}}{\degree}}}}
{\psarc%
(0,0){0.5}{\fpeval{round(#2/\eleverTotal*360,9)}}{\fpeval{round(#3/\eleverTotal*360,9)}}
\uput{8pt}[\fpeval{round((#2+#3)/\eleverTotal*180,9)}]%
(0,0){\footnotesize\SI{\fpeval{round((#3-#2)/\eleverTotal*360)}}{\degree}}}%
}


\begin{document}

\begin{frame}{Opgave~$7$}
\begin{center}
\psset{
unit = 0.4,
linejoin = 1
}
\def\radius{5}
\begin{pspicture}(\fpeval{-(\radius+0.1)},\fpeval{-(\radius+0.1)})%
(\fpeval{+(\radius+0.1)},\fpeval{+(\radius+0.1)})
\visible<4->{%
\pscircle(0,0){\radius}
\multido{\r = 0+\fpeval{round(360/\eleverTotal,9)}}{\eleverTotal}{%
\psRelLine[angle = \r](0,0)(\fpeval{\radius+0.1},0){1}{EndNode}
\psRelLine[angle = \r, linecolor = white, linewidth = 2\pslinewidth]%
(0,0)(\fpeval{\radius-0.1},0){1}{EndNode}}}
\visible<5->{\andelB[yellow!70]{\start}{\eleverSumNul}}
\visible<6->{\andelB[red!70]{\eleverSumNul}{\eleverSumEn}}
\visible<7->{\andelB[green!80]{\eleverSumEn}{\eleverSumTo}}
\visible<8->{\andelB[orange!80]{\eleverSumTo}{\eleverSumTre}}
\visible<9->{\andelB[blue!70!white]{\eleverSumTre}{\eleverSumFire}}
\visible<10->{\andelB[black]{\eleverSumFire}{\eleverSumFem}}
\end{pspicture}
\end{center}
\end{frame}

\end{document}


Question
As can be seen, the 28° label is not printed ""on top"" of the green wedge. (It is of course the same of the other labels.)
How do I make sure that the labels are always printed ""on top""?","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\def\bredde{4.5}
\def\start{0}
\def\eleverNul{4}
\def\eleverEn{2}
\def\eleverTo{5}
\def\eleverTre{7}
\def\eleverFire{5}
\def\eleverFem{3}
\def\radius{5}
\def\eleverTotal{\eleverNul+\eleverEn+\eleverTo+\eleverTre+\eleverFire+\eleverFem}

\newcommand*\eleverSumNul{\eleverNul}
\newcommand*\eleverSumEn{\eleverSumNul+\eleverEn}
\newcommand*\eleverSumTo{\eleverSumEn+\eleverTo}
\newcommand*\eleverSumTre{\eleverSumTo+\eleverTre}
\newcommand*\eleverSumFire{\eleverSumTre+\eleverFire}
\newcommand*\eleverSumFem{\eleverSumFire+\eleverFem}

\newcommand{\andelB}[3]{
    \pgfmathsetmacro{\startangle}{#1}
    \pgfmathsetmacro{\endangle}{#2}
    \pgfmathsetmacro{\midangle}{(#1+#2)/2}
    \pgfmathsetmacro{\value}{#3}
    
    \fill[blue!70!white] (\startangle:0) arc (\startangle:\endangle:1);
    \node at (\midangle:1.5) {\footnotesize \SI{\value}{\degree}};
}

\begin{scope}
\fill[yellow!70] (\start:0) arc (\start:\start+\eleverSumNul/\eleverTotal*360:1);
\andelB{\start+\eleverSumNul/\eleverTotal*360}{\start+\eleverSumEn/\eleverTotal*360}{\eleverSumNul}
\andelB{\start+\eleverSumEn/\eleverTotal*360}{\start+\eleverSumTo/\eleverTotal*360}{\eleverSumEn}
\andelB{\start+\eleverSumTo/\eleverTotal*360}{\start+\eleverSumTre/\eleverTotal*360}{\eleverSumTo}
\andelB{\start+\eleverSumTre/\eleverTotal*360}{\start+\eleverSumFire/\eleverTotal*360}{\eleverSumTre}
\andelB{\start+\eleverSumFire/\eleverTotal*360}{\start+\eleverSumFem/\eleverTotal*360}{\eleverSumFire}
\end{scope}
\draw (0,0) circle (\radius);
\end{tikzpicture}
    \end{document}"
25,"How can I specify the coordinates in a boxplot as black dots?

How can I specify the coordinates (here outliers) as black dots? The color in the square brackets is already defined as black, if I insert ""mark=*"" in the square brackets the boxplots disappear.
\documentclass{article}
\usepackage[utf8]{inputenc}
\usepackage{pgfplots}
\usepackage{tikz}
\usepgfplotslibrary{groupplots}
\usepgfplotslibrary{statistics}
\pgfplotsset{compat=1.3}

\begin{document}
\begin{tikzpicture} 
\begin{axis}
[
boxplot/draw direction=y,
xtick={1,2},
ymin={0},
ymax={890000},
]
\addplot+[color=black, 
boxplot prepared={
median=231040,
upper quartile=307800,
lower quartile=189576,
upper whisker=568892,
lower whisker=92821
},
] coordinates {(1,790724)(1,603189)(1,574542)};

\addplot+[color=black, 
boxplot prepared={
median=290626,
lower whisker=97525,
lower quartile=218151,
upper quartile=379487,
upper whisker=674757
},
] coordinates {(3,835414)(3,752967)(3,737438)(3,737438)};
\end{axis}
\end{tikzpicture}
\end{document}","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    ```latex
\begin{tikzpicture} 
\begin{axis}
[
boxplot/draw direction=y,
xtick={1,2},
ymin={0},
ymax={890000},
]
\addplot+[color=black, 
boxplot prepared={
median=231040,
upper quartile=307800,
lower quartile=189576,
upper whisker=568892,
lower whisker=92821
},
] coordinates {(1,790724)(1,603189)(1,574542)};

\addplot+[color=black, 
boxplot prepared={
median=290626,
lower whisker=97525,
lower quartile=218151,
upper quartile=379487,
upper whisker=674757
},
] coordinates {(3,835414)(3,752967)(3,737438)(3,737438)};

% Adding outliers as black dots
\addplot+[only marks, mark=*] coordinates {(1,790724)(1,603189)(1,574542)(3,835414)(3,752967)(3,737438)};
\end{axis}
\end{tikzpicture}
    \end{document}"
26,An automaton $\mathcal D$ admitting two distinct minimum-size e.c. decompositions.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[scale=1.2]
    % States
    \node[state] (q0) {$q_0$};
    \node[state] (q1) [right=of q0] {$q_1$};
    \node[state] (q2) [right=of q1] {$q_2$};
    \node[state, accepting] (q3) [below=of q1] {$q_3$};
    
    % Transitions for first decomposition
    \path[->]
        (q0) edge node {a} (q1)
        (q1) edge node {b} (q2)
        (q2) edge node {c} (q3)
        (q0) edge[loop above] node {b} (q0)
        (q1) edge[loop above] node {a} (q1)
        (q2) edge[loop above] node {a} (q2);
    
    % Transitions for second decomposition
    \path[->]
        (q0) edge[red] node {b} (q0)
        (q1) edge[red] node {a} (q1)
        (q2) edge[red] node {b} (q2)
        (q0) edge[red] node {a} (q1)
        (q1) edge[red] node {c} (q3)
        (q2) edge[red] node {a} (q3);
    
    % Labels
    \node at (0, 1.5) {Decomposition 1};
    \node at (0, -2.5) {Decomposition 2};
\end{tikzpicture}
    \end{document}"
