Sample,Caption,LaTeX_Document
10,"A blue  rectangle labeled R in the top-left corner. Inside the rectangle, there are two black geometric figures. At the lower-left side, is a layered square pattern composed of three squares, a small black square at the center, surrounded by a blue square matching the background color of the rectangle, surrounded by a larger black square. Diagonally toward the upper-right is an irregular black polygon labeled $\sigma$.  Inside the polygon two shapes have the black background color, one is hexagonal and the other is diamond shaped.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the blue rectangle R
    \fill[blue] (0,0) rectangle (4,3);
    \node[anchor=north west, white] at (0,3) {R};

    % Draw the layered square pattern
    \fill[black] (1.5,1.5) rectangle (2.5,2.5); % small black square
    \fill[blue] (1,1) rectangle (3,3); % blue square
    \fill[black] (0.5,0.5) rectangle (3.5,3.5); % larger black square

    % Draw the irregular polygon sigma
    \fill[black] (2.5,2) -- (3.5,2.5) -- (3,3) -- (2,2.5) -- cycle; % irregular polygon
    \node at (2.8,2.3) {$\sigma$};

    % Draw the hexagonal shape inside the polygon
    \fill[black] (2.6,2.1) -- (2.8,2.4) -- (3.1,2.4) -- (3.3,2.1) -- (3.1,1.8) -- (2.8,1.8) -- cycle;

    % Draw the diamond shape inside the polygon
    \fill[black] (2.2,2.2) -- (2.4,2.4) -- (2.6,2.2) -- (2.4,2) -- cycle;
\end{tikzpicture}
    \end{document}"
11,"A 3D sphere with labeled axes x, y and z extending outward. A point $\varphi_0$ is marked at the center. Two dashed curves, labeled $\Gamma_a$ and $\Gamma_b$, loop from the top to the bottom of the sphere, passing through points $\xi_p'$ and $\xi_q'$ along the z-axis.These curves suggest a cut through the sphere. A radius vector r extends from the center toward the surface in the y-direction. The surface of the sphere is lightly shaded in gray.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[scale=3, line cap=round, line join=round]
    % Draw the sphere
    \shade[ball color=gray!30] (0,0,0) circle(1);
    
    % Draw the axes
    \draw[->] (-1.5,0,0) -- (1.5,0,0) node[right] {$x$};
    \draw[->] (0,-1.5,0) -- (0,1.5,0) node[above] {$y$};
    \draw[->] (0,0,-1.5) -- (0,0,1.5) node[above] {$z$};
    
    % Mark the center point
    \fill[black] (0,0,0) circle (0.02) node[below right] {$\varphi_0$};
    
    % Draw the dashed curves
    \draw[dashed] (0,1,0) .. controls (0.5,0,0.5) and (0.5,0,0.5) .. (0,0,0);
    \draw[dashed] (0,-1,0) .. controls (0.5,0,0.5) and (0.5,0,-0.5) .. (0,0,0);
    \node at (0.5,0,0.5) [above right] {$\Gamma_a$};
    \node at (0.5,0,-0.5) [below right] {$\Gamma_b$};
    
    % Mark points along the z-axis
    \fill[black] (0,0,1) circle (0.02) node[right] {$\xi_p'$};
    \fill[black] (0,0,-1) circle (0.02) node[right] {$\xi_q'$};
    
    % Draw the radius vector
    \draw[->] (0,0,0) -- (0,1,0) node[right] {$\mathbf{r}$};
\end{tikzpicture}
    \end{document}"
12,"A tree diagram with a top node labeled ""root"". The root splits into two branches and the right branch further splits into two. Each node contains a symmetric star structure of three straight lines with a red line connecting the ends of two lines. The exception is the bottom-right node, which has four straight lines and no red connecting line.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
  [every node/.style={draw, circle, minimum size=1cm}, 
   level 1/.style={sibling distance=3cm}, 
   level 2/.style={sibling distance=2cm}]
  
  \node {root}
    child { node {A}
      child { node {B} 
        child { node {C} 
          \tikzset{star/.style={draw, red, thick}} 
          \foreach \i in {0,1,2} 
            \draw[thick] (0,0) -- ({cos(120*\i)},{sin(120*\i)}) 
            (0,0) -- ({cos(120*\i+60)},{sin(120*\i+60)});
          \draw[red, thick] (1,0) -- (-1,0);
        }
      }
    }
    child { node {D}
      child { node {E} 
        \tikzset{star/.style={draw, thick}} 
        \foreach \i in {0,1,2,3} 
          \draw[thick] (0,0) -- ({cos(90*\i)},{sin(90*\i)});
      }
    };
\end{tikzpicture}
    \end{document}"
13,"Two directed graphs,labeled (A) on the left and (B) on the right. Each graph consists of five nodes numbered 1 to 5 and blue arrows, labeled with weights, connect the nodes. In both graphs, node 1 points to node 2 with weight -1 and node 2 points back to node 1 with weight 1. Node 3 has outgoing edges to node 2 (0.2) and node 5 (1). Node 4 points to node 1 with weight 0.2 and to node 3 with weight -0.5. Node 5 connects to node 4 with weight 1. All nodes feature red curved lines that loop from and to the same node without arrows. The difference between the two graphs is that graph (A) includes additional blue self-loops. Node 1 has a self-loop labeled -1, node 4 has a self-loop labeled -1 and node 5 has a self-loop labeled -1.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[scale=1.2]
    % Graph A
    \begin{scope}
        \node[circle, draw, minimum size=1cm] (1) at (0, 0) {1};
        \node[circle, draw, minimum size=1cm] (2) at (2, 0) {2};
        \node[circle, draw, minimum size=1cm] (3) at (1, 1.5) {3};
        \node[circle, draw, minimum size=1cm] (4) at (0, -1.5) {4};
        \node[circle, draw, minimum size=1cm] (5) at (2, -1.5) {5};

        \draw[->, blue] (1) -- node[above] {-1} (2);
        \draw[->, blue] (2) -- node[above] {1} (1);
        \draw[->, blue] (3) -- node[left] {0.2} (2);
        \draw[->, blue] (3) -- node[right] {1} (5);
        \draw[->, blue] (4) -- node[left] {0.2} (1);
        \draw[->, blue] (4) -- node[right] {-0.5} (3);
        \draw[->, blue] (5) -- node[below] {1} (4);

        % Self-loops
        \draw[->, blue] (1) edge[loop above] node{ -1 } (1);
        \draw[->, blue] (4) edge[loop left] node{ -1 } (4);
        \draw[->, blue] (5) edge[loop below] node{ -1 } (5);
        
        % Curved red lines
        \draw[red, ->, bend left=30] (1) to (1);
        \draw[red, ->, bend left=30] (2) to (2);
        \draw[red, ->, bend left=30] (3) to (3);
        \draw[red, ->, bend left=30] (4) to (4);
        \draw[red, ->, bend left=30] (5) to (5);
    \end{scope}

    % Graph B
    \begin{scope}[xshift=5cm]
        \node[circle, draw, minimum size=1cm] (1) at (0, 0) {1};
        \node[circle, draw, minimum size=1cm] (2) at (2, 0) {2};
        \node[circle, draw, minimum size=1cm] (3) at (1, 1.5) {3};
        \node[circle, draw, minimum size=1cm] (4) at (0, -1.5) {4};
        \node[circle, draw, minimum size=1cm] (5) at (2, -1.5) {5};

        \draw[->, blue] (1) -- node[above] {-1} (2);
        \draw[->, blue] (2) -- node[above] {1} (1);
        \draw[->, blue] (3) -- node[left] {0.2} (2);
        \draw[->, blue] (3) -- node[right] {1} (5);
        \draw[->, blue] (4) -- node[left] {0.2} (1);
        \draw[->, blue] (4) -- node[right] {-0.5} (3);
        \draw[->, blue] (5) -- node[below] {1} (4);

        % Curved red lines
        \draw[red, ->, bend left=30] (1) to (1);
        \draw[red, ->, bend left=30] (2) to (2);
        \draw[red, ->, bend left=30] (3) to (3);
        \draw[red, ->, bend left=30] (4) to (4);
        \draw[red, ->, bend left=30] (5) to (5);
    \end{scope}
\end{tikzpicture}
    \end{document}"
14,"A horizontal timeline representing a decision making process. Each step in the process is marked along a horizontal line, with the labels alternating above and below the line. It begins with ""ex ante disclosure"" above the line and continues with ""the patient chooses a"" below. The next step is ""$\theta$ is observed if a = 1"", followed by ""interim disclosure"". At the midpoint the step ""anticipatory utility realized"" is marked and a vertical dashed line marks the division between Date 1 (left) and Date 2 (right). The timeline continues with ""the patient chooses e"" and finally ""the outcome reveals"". Arrows below the timeline indicate the span of Date 1 and Date 2.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[node distance=1cm]
    % Timeline
    \draw[thick] (0,0) -- (10,0);
    
    % Steps above and below the line
    \node at (1,1) {ex ante disclosure};
    \node at (3,-1) {the patient chooses a};
    \node at (5,1) {$\theta$ is observed if a = 1};
    \node at (7,-1) {interim disclosure};
    \node at (5,2) {anticipatory utility realized};
    \node at (8,1) {the patient chooses e};
    \node at (9,-1) {the outcome reveals};
    
    % Vertical dashed line for Date division
    \draw[dashed] (5,-2) -- (5,2);
    
    % Arrows for Date 1 and Date 2
    \draw[->] (0,-2) -- (5,-2) node[midway, below] {Date 1};
    \draw[->] (5,-2) -- (10,-2) node[midway, below] {Date 2};
\end{tikzpicture}
    \end{document}"
15,"The figure shows a workflow that begins with ""Input data"" and ""Initialization"", followed by a loop involving ""Grid variation"", ""Generation of a Feasible Operation Region"" and ""Generation of a Feasible Planning Region"" within a gray block labeled ""Computation"". After each iteration, the system checks if ""grid refinement"" is needed. If true, the process loops back, if false the final output is produced.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[node distance=1.5cm, auto]
    % Define styles
    \tikzstyle{startstop} = [rectangle, rounded corners, minimum width=3cm, minimum height=1cm,text centered, draw=black, fill=red!30]
    \tikzstyle{process} = [rectangle, minimum width=3cm, minimum height=1cm, text centered, draw=black, fill=orange!30]
    \tikzstyle{decision} = [diamond, aspect=2, text centered, draw=black, fill=green!30]
    \tikzstyle{block} = [rectangle, minimum width=3cm, minimum height=1cm, text centered, draw=black, fill=gray!30]

    % Nodes
    \node (start) [startstop] {Input data};
    \node (init) [startstop, below of=start] {Initialization};
    \node (computation) [block, below of=init, yshift=-0.5cm] {Computation};
    \node (grid) [process, below of=computation] {Grid variation};
    \node (feasibleOp) [process, below of=grid] {Generation of a Feasible Operation Region};
    \node (feasiblePlan) [process, below of=feasibleOp] {Generation of a Feasible Planning Region};
    \node (check) [decision, below of=feasiblePlan, yshift=-0.5cm] {Is grid refinement needed?};
    \node (output) [startstop, right of=check, xshift=3cm] {Output};

    % Arrows
    \draw [arrow] (start) -- (init);
    \draw [arrow] (init) -- (computation);
    \draw [arrow] (computation) -- (grid);
    \draw [arrow] (grid) -- (feasibleOp);
    \draw [arrow] (feasibleOp) -- (feasiblePlan);
    \draw [arrow] (feasiblePlan) -- (check);
    \draw [arrow] (check) -- node[anchor=south] {yes} (grid);
    \draw [arrow] (check.east) -- node[anchor=south] {no} (output);
\end{tikzpicture}
    \end{document}"
16,"The figure shows a graph illustrating the relationship between network size (x axis, ranging from 0 to 140 nodes) and power savings (y axis, measured in percentage from 0-50). Above the x-axis is a legend place with the symbols line (red), ring (black) and star (blue) under two scenarios labeled (A) and (H). Across both scenarios, the line achieves the highest power saving, followed closely by the ring, while the star consistently shows the least power savings. The shape of the curves resembles logarithmic functions.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \begin{axis}[
        xlabel={Network Size (Nodes)},
        ylabel={Power Savings (\%)},
        xmin=0, xmax=140,
        ymin=0, ymax=50,
        legend style={at={(1,1.05)}, anchor=south east},
        grid=major,
        title={Power Savings vs Network Size},
        domain=0:140,
        samples=100
    ]
    % Scenario A
    \addplot[red, thick] {50 * ln(x + 1) / ln(141)};
    \addplot[black, thick] {40 * ln(x + 1) / ln(141)};
    \addplot[blue, thick] {30 * ln(x + 1) / ln(141)};
    
    % Scenario H
    \addplot[red, dashed, thick] {45 * ln(x + 1) / ln(141)};
    \addplot[black, dashed, thick] {35 * ln(x + 1) / ln(141)};
    \addplot[blue, dashed, thick] {25 * ln(x + 1) / ln(141)};
    
    \legend{Line (A), Ring (A), Star (A), Line (H), Ring (H), Star (H)}
    \end{axis}
\end{tikzpicture}
    \end{document}"
17,"Two geometric figures, an octagon on the left and a square on the right. Each vertex is marked with a black dot, connecting the vertex from each figure with black undirected lines. At the midpoint of each edge, a red dot is placed. Additionally, a green dot is positioned at the exact center of each figure.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Octagon
    \draw[thick] (0,1) -- (1,2) -- (2,2) -- (3,1) -- (3,0) -- (2,-1) -- (1,-1) -- (0,0) -- cycle;
    \foreach \x/\y in {0/1, 1/2, 2/2, 3/1, 3/0, 2/-1, 1/-1, 0/0} {
        \fill[black] (\x,\y) circle (2pt);
    }
    \foreach \x/\y in {0.5/1, 1.5/2, 2.5/1, 3/0.5, 2.5/0, 1.5/-1, 0.5/-1, 0/0.5} {
        \fill[red] (\x,\y) circle (2pt);
    }
    \fill[green] (1.5,0.5) circle (2pt);

    % Square
    \draw[thick] (5,0) rectangle (7,2);
    \foreach \x/\y in {5/0, 7/0, 7/2, 5/2} {
        \fill[black] (\x,\y) circle (2pt);
    }
    \foreach \x in {6} {
        \fill[red] (\x,0) circle (2pt);
        \fill[red] (\x,2) circle (2pt);
    }
    \foreach \y in {1} {
        \fill[red] (5,\y) circle (2pt);
        \fill[red] (7,\y) circle (2pt);
    }
    \fill[green] (6,1) circle (2pt);

    % Connect vertices
    \foreach \x/\y in {0/1, 1/2, 2/2, 3/1, 3/0, 2/-1, 1/-1, 0/0} {
        \foreach \a/\b in {5/0, 7/0, 7/2, 5/2} {
            \draw[black] (\x,\y) -- (\a,\b);
        }
    }
\end{tikzpicture}
    \end{document}"
18,"The figure shows a radial halftone dot pattern. The pattern consists of green dots arranged in a spiral pattern around a central white circle, giving the appearance of a donut. The dots vary in size and density, with the smaller ones near the inner and outer edges and the larger ones more closely in the middle band, creating a dynamic gradient effect.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \fill[white] (0,0) circle (1);
    \foreach \r in {1.1, 1.2, 1.3, 1.4, 1.5} {
        \foreach \theta in {0, 10, 20, ..., 350} {
            \pgfmathsetmacro{\size}{1.5 - 0.5*(\r - 1.1)}
            \fill[green] ({\r*cos(\theta)}, {\r*sin(\theta)}) circle (\size/20);
        }
    }
\end{tikzpicture}
    \end{document}"
19,"A directed acyclic graph where each edge represents a variable. At node Z, which has an arrow labeled $c_3$ pointing to X. Node X is connected to Y with an arrow labeled $c_0$. Additionally U has two outgoing arrows, one labeled $c_1$ directed to X and the other labeled $c_2$ directed to Y. Together X,Y,U form a triangle, while Z only connects to X.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[->,>=stealth, node distance=1.5cm]
    \node (U) at (0, 0) {U};
    \node (X) at (2, 1) {X};
    \node (Y) at (2, -1) {Y};
    \node (Z) at (4, 0) {Z};

    \draw (U) -- node[above] {$c_1$} (X);
    \draw (U) -- node[below] {$c_2$} (Y);
    \draw (X) -- node[right] {$c_0$} (Y);
    \draw (Z) -- node[above] {$c_3$} (X);
\end{tikzpicture}
    \end{document}"
20,"A directed graph illustrating two paths from vertex v at the top to vertex w at the bottom. The graph is divided into two horizontal sections, separated by dashed lines. The top section is labeled as $m_{2j+1} - m_{2j}$, while the lower section is labeled as $m_{2j+2} - m_{2j+1}$. One path is colored red and the other in blue and each path edge is indicated by a square in their respective color. Each intersection point between the two paths is marked with a black dot.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[node distance=1.5cm]
    % Draw the dashed lines
    \draw[dashed] (0,-1) -- (0,-3);
    
    % Define nodes
    \node (v) at (0,0) {v};
    \node (a1) at (-1,-0.5) {A};
    \node (a2) at (1,-0.5) {B};
    \node (c1) at (-1,-2) {C};
    \node (c2) at (1,-2) {D};
    \node (w) at (0,-3) {w};
    
    % Draw edges for the red path
    \draw[red, thick] (v) -- (a1) -- (c1) -- (w);
    \draw[red, fill=red] (v) circle (2pt);
    \draw[red, fill=red] (a1) circle (2pt);
    \draw[red, fill=red] (c1) circle (2pt);
    \draw[red, fill=red] (w) circle (2pt);
    
    % Draw edges for the blue path
    \draw[blue, thick] (v) -- (a2) -- (c2) -- (w);
    \draw[blue, fill=blue] (a2) circle (2pt);
    \draw[blue, fill=blue] (c2) circle (2pt);
    
    % Draw intersection points
    \draw[black, fill=black] (0,-1) circle (2pt);
    \draw[black, fill=black] (0,-2) circle (2pt);
    
    % Add labels
    \node at (0.5,-1.5) {$m_{2j+1} - m_{2j}$};
    \node at (0.5,-2.5) {$m_{2j+2} - m_{2j+1}$};
\end{tikzpicture}
    \end{document}"
21,"A square with a gray background and the word ""Image"" written in bold at the center. The square is divided by lines: one vertical, one horizontal and two diagonals forming eight triangular sections. Two points are labeled, $P_1$ in the lower left triangle and $P_2$ in the upper left triangle.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \fill[gray] (0,0) rectangle (4,4);
    \draw (2,0) -- (2,4);
    \draw (0,2) -- (4,2);
    \draw (0,0) -- (4,4);
    \draw (0,4) -- (4,0);
    \node at (2,2) {\textbf{Image}};
    \node at (1,1) {$P_1$};
    \node at (1,3) {$P_2$};
\end{tikzpicture}
    \end{document}"
22,The figure shows a rectangle positioned horizontally on a white background. The rectangle is completely filled with black.,"\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \fill[black] (0,0) rectangle (4,2);
\end{tikzpicture}
    \end{document}"
23,"A geometrical structure composed of five brown vertical beams, all connecting to a diagonal orange line that descend from the top left to the bottom right. At each end of the line there is an orange platform, forming the start and end points of the diagonal connection. The orange platforms has jagged edges at both ends.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the diagonal orange line
    \draw[orange, thick] (0,3) -- (4,-1);
    
    % Draw the jagged platforms
    \draw[orange, thick] (-0.2,3) -- (0,3.2) -- (0.2,3) -- cycle;
    \draw[orange, thick] (4.2,-1) -- (4,-0.8) -- (4.2,-1) -- cycle;

    % Draw the brown vertical beams
    \foreach \x in {1, 1.5, 2, 2.5, 3} {
        \draw[brown, thick] (\x, 0) -- (\x, 2);
    }
\end{tikzpicture}
    \end{document}"
24,"The figure shows a pie chart with a gray circle outline around its center, marked with degree values to each segment. The chart is divided into six colored section, with the following angles: orange 97\degree, green 69\degree, red 28\degree, yellow 55\degree, black 42\degree and blue 69\degree. In the top left corner the pie chart is labeled ""Opgave 7"".","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \pie[rotate=90, text=legend, color={orange, green, red, yellow, black, blue}, radius=3, sum=auto]{
        97/ , 
        69/ , 
        28/ , 
        55/ , 
        42/ , 
        69/ 
    }
    \draw[thick, gray] (0,0) circle(3.2);
    \node at (-3.5, 3.5) {\textbf{Opgave 7}};
\end{tikzpicture}
    \end{document}"
25,"A boxplot that compares two datasets labeled as 1 and 2 on the x axis. The y-axis represents values on the scale of 0 to 8 x $10^5$. Both boxes are located between 2 x $10^5$ and  4 x $10^5$. The horizontal line inside each box represent the median of the data, while the whiskers extend to the minimum and maximum values within the standard range. Outliers are marked as black dots above the boxes. Box 2 appears to have a higher median than box 1 and also contains more outliers at higher values.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \begin{axis}[
        ytick={0,2e5,4e5,6e5,8e5},
        yticklabels={0,2 \times 10^5,4 \times 10^5,6 \times 10^5,8 \times 10^5},
        ylabel={Values},
        xlabel={Datasets},
        xtick={1,2},
        xticklabels={1,2},
        boxplot/draw direction=y,
        ymin=0, ymax=8e5,
        width=10cm,
        height=6cm,
    ]
    % Box 1
    \addplot+[
        boxplot prepared={
            lower quartile=2.2e5,
            median=2.5e5,
            upper quartile=3.0e5,
            upper whisker=3.5e5,
            lower whisker=2.0e5,
            % outliers
            every box/.style={fill=blue!30},
            % outliers
            every outlier/.style={fill=black, mark=*}
        },
        boxplot prepared={
            outliers={2.6e5, 2.7e5, 2.8e5}
        }
    } coordinates {(1,0) (1,0)};

    % Box 2
    \addplot+[
        boxplot prepared={
            lower quartile=2.8e5,
            median=3.5e5,
            upper quartile=4.0e5,
            upper whisker=4.5e5,
            lower whisker=2.5e5,
            % outliers
            every box/.style={fill=red!30},
            % outliers
            every outlier/.style={fill=black, mark=*}
        },
        boxplot prepared={
            outliers={4.1e5, 4.2e5, 4.3e5, 4.4e5, 4.5e5}
        }
    } coordinates {(2,0) (2,0)};
    \end{axis}
\end{tikzpicture}
    \end{document}"
26,"An automaton with four states labeled as 0, 1, 2, and 3. The initial state is 0, as indicated by the incoming arrow labeled ""start"". From state 0, the automaton transition to state 1 on input a, to state 2 on input b or f and to state 3 on input g. State 1 has a self-loop on input c, state 2 loops back to itself on inputs c or d and state 3 has a self loop on input d. States 1, 2 and 3 are indicated by double circles around it.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[shorten >=1pt, auto, node distance=2cm, thick, main node/.style={circle, draw, minimum size=1cm}]
    \node[main node] (0) {0};
    \node[main node, double] (1) {1};
    \node[main node, double] (2) {2};
    \node[main node, double] (3) {3};

    \path[->]
        (0) edge[bend left] node {a} (1)
        (0) edge[bend right] node {b} (2)
        (0) edge[bend right] node {f} (2)
        (0) edge node {g} (3)
        (1) edge[loop above] node {c} (1)
        (2) edge[loop above] node {c} (2)
        (2) edge[loop right] node {d} (2)
        (3) edge[loop right] node {d} (3);

    \draw[->] (0.west) -- ++(-0.5,0) node[left] {start};
\end{tikzpicture}
    \end{document}"
27,"A 3D illlustration of three overlapping , horizontally aligned cylinders, each partially transparent to reveal the structure within. At the center lies the longest cylinder in solid gray. Encasing this core is a shorter, transparent red cylinder that partially overlaps it. Enveloping both is a transparent blue cylinder, which is the widest of the three but also the shortest.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[scale=2, line cap=round, line join=round, opacity=0.9]
    % Define colors
    \definecolor{red}{RGB}{255, 0, 0}
    \definecolor{blue}{RGB}{0, 0, 255}
    \definecolor{gray}{RGB}{128, 128, 128}

    % Draw the longest solid gray cylinder
    \fill[gray] (0,0,0) -- (0.5,0,0) -- (0.5,0,2) -- (0,0,2) -- cycle;
    \draw[gray, thick] (0,0,0) -- (0,0,2);
    \draw[gray, thick] (0.5,0,0) -- (0.5,0,2);
    
    % Draw the shorter transparent red cylinder
    \fill[red, opacity=0.5] (0.1,0,0) -- (0.4,0,0) -- (0.4,0,1) -- (0.1,0,1) -- cycle;
    \draw[red, thick] (0.1,0,0) -- (0.1,0,1);
    \draw[red, thick] (0.4,0,0) -- (0.4,0,1);
    
    % Draw the widest transparent blue cylinder
    \fill[blue, opacity=0.3] (-0.2,0,0) -- (0.7,0,0) -- (0.7,0,0.5) -- (-0.2,0,0.5) -- cycle;
    \draw[blue, thick] (-0.2,0,0) -- (-0.2,0,0.5);
    \draw[blue, thick] (0.7,0,0) -- (0.7,0,0.5);
    
    % Draw the edges for better visibility
    \draw[gray, thick] (0,0,2) -- (0.5,0,2);
    \draw[red, thick] (0.1,0,1) -- (0.4,0,1);
    \draw[blue, thick] (-0.2,0,0.5) -- (0.7,0,0.5);
\end{tikzpicture}
    \end{document}"
28,"An illustration of the worst case instance for the greedy algorithm. It uses horizontal brackets to visually represent the number of items assigned to each owner. Owners 1 through M is assigned N items, depicted as long horizontal brackets. These brackets are the same size and aligned horizontally.  Owner M + 1 receives N + 1 items, indicated by shorter more fragmented brackets. The number of items continues to decrease, reaching owner M + l who receives $N(1 - \frac{1}{M}^{l-1}+1$ items.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Define the number of owners and items
    \def\M{5} % Number of owners
    \def\N{5} % Number of items for the first M owners
    \def\L{3} % Number of additional owners

    % Draw brackets for owners 1 to M
    \foreach \i in {1,...,\M} {
        \draw[decorate, decoration={brace, amplitude=10pt}] (0,\i) -- (\N,\i) node[midway,xshift=10pt] {Owner \i};
    }

    % Draw brackets for owner M+1
    \draw[decorate, decoration={brace, amplitude=10pt}] (0,\M+1) -- (3,\M+1) node[midway,xshift=10pt] {Owner \M+1};

    % Draw brackets for owners M+2 to M+L
    \foreach \j in {2,...,\L} {
        \pgfmathsetmacro{\items}{\N*(1 - (1/\M)^{\j-1}) + 1}
        \draw[decorate, decoration={brace, amplitude=10pt}] (0,\M+\j) -- (\items,\M+\j) node[midway,xshift=10pt] {Owner \M+\j};
    }

    % Set the y-axis limits
    \foreach \k in {0,...,\M+\L} {
        \draw (-0.5,\k) -- (0,\k);
    }
\end{tikzpicture}
    \end{document}"
29,"A plot of a V-shaped curve that is symmetric about the vertical axis. The x axis ranges from -2.5 to 2.5 and the y-axis ranges from 1 to 5. Three blue dots are positioned on the right side at around (1.5, 1,5), (1.8, 1.8) and (2, 4.2) and an identical set of points is mirrored on the left side with the corresponding negative x-values.A blue line connects these points, forming the V-shape.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \draw[->] (-2.5, 0) -- (2.5, 0) node[right] {x};
    \draw[->] (0, 0) -- (0, 5) node[above] {y};
    
    % V-shaped curve
    \draw[blue, thick] plot[domain=-2.5:0] (\x, 5 - 2*\x^2) 
        node[right] {};
    \draw[blue, thick] plot[domain=0:2.5] (\x, 5 - 2*\x^2);
    
    % Blue dots on the right side
    \fill[blue] (1.5, 1) circle (2pt);
    \fill[blue] (1.8, 1.8) circle (2pt);
    \fill[blue] (2, 4.2) circle (2pt);
    
    % Mirrored blue dots on the left side
    \fill[blue] (-1.5, 1) circle (2pt);
    \fill[blue] (-1.8, 1.8) circle (2pt);
    \fill[blue] (-2, 4.2) circle (2pt);
    
    % Connecting lines
    \draw[blue] (1.5, 1) -- (1.8, 1.8) -- (2, 4.2);
    \draw[blue] (-1.5, 1) -- (-1.8, 1.8) -- (-2, 4.2);
\end{tikzpicture}
    \end{document}"
